issue_number,pr_number,title,state,created_at,closed_at,author_x,commit_sha,commit_message,author_y,commit_date,file_name,status,additions,deletions,changes
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/copilotAgent.test.ts,modified,0.0,0.0,0.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/copilotAgentSession.test.ts,modified,592.0,103.0,695.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/copilotGitHubTelemetryForwarder.test.ts,modified,62.0,1.0,63.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/copilotSessionLauncher.test.ts,modified,141.0,13.0,154.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/copilotShellTools.test.ts,modified,36.0,4.0,40.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/KNOWN_ISSUES.md,modified,8.0,15.0,23.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/captures/claude-enabling-agent-merge-adds-and-removes-its-pull-request-operation.yaml,removed,0.0,12.0,12.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/captures/codex-enabling-agent-merge-adds-and-removes-its-pull-request-operation.yaml,removed,0.0,12.0,12.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-enabling-agent-merge-adds-and-removes-its-pull-request-operation.yaml,removed,0.0,12.0,12.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-retained-background-subagent-completes-repeated-follow-up-turns.yaml,added,684.0,0.0,684.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot__Copilot-specific__resumes_a_failed_turn_in_place.traffic.ahp.yaml,modified,1.0,1.0,2.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot_prompts_claude-haiku-4_5.prompt.md,modified,4.0,4.0,8.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot_prompts_claude-opus-4_5.prompt.md,modified,4.0,4.0,8.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot_prompts_claude-opus-4_6.prompt.md,modified,4.0,4.0,8.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot_prompts_claude-opus-4_7.prompt.md,modified,4.0,4.0,8.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot_prompts_claude-opus-4_8.prompt.md,modified,4.0,4.0,8.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot_prompts_claude-opus-5.prompt.md,modified,4.0,4.0,8.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot_prompts_claude-sonnet-4_5.prompt.md,modified,4.0,4.0,8.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot_prompts_claude-sonnet-4_6.prompt.md,modified,4.0,4.0,8.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot_prompts_claude-sonnet-5.prompt.md,modified,4.0,4.0,8.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot_prompts_gemini-2_0-flash.prompt.md,modified,4.0,4.0,8.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot_prompts_gpt-5-codex.prompt.md,modified,4.0,4.0,8.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot_prompts_gpt-5-mini.prompt.md,modified,4.0,4.0,8.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot_prompts_gpt-5.prompt.md,modified,4.0,4.0,8.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot_prompts_gpt-5_1-codex-mini.prompt.md,modified,4.0,4.0,8.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot_prompts_gpt-5_1-codex.prompt.md,modified,4.0,4.0,8.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot_prompts_gpt-5_1.prompt.md,modified,4.0,4.0,8.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot_prompts_gpt-5_6-luna.prompt.md,modified,4.0,4.0,8.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot_prompts_gpt-5_6-sol.prompt.md,modified,4.0,4.0,8.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot_prompts_gpt-5_6-terra.prompt.md,modified,4.0,4.0,8.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/__snapshots__/Agent_Host_E2E___Copilot_retained_background_subagent_completes_repeated_follow-up_turns.traffic.ahp.yaml,added,231.0,0.0,231.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/providers/copilotAgentHostE2E.integrationTest.ts,modified,28.0,28.0,56.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/suites/annotationsSuite.ts,modified,108.0,3.0,111.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/suites/changesetSuite.ts,modified,32.0,35.0,67.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/suites/detachedWorktreeSuite.ts,modified,8.0,3.0,11.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/suites/fileOperationsSuite.ts,modified,8.0,1.0,9.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/suites/serverToolsSuite.ts,modified,3.0,3.0,6.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/suites/sessionPersistenceSuite.ts,modified,8.0,1.0,9.0
335508,335355,AI Customizations: Extension Tools list is clipped and hides tools,closed,2026-09-10 16:42:15+00:00,2026-09-11 00:47:14+00:00,Copilot,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10 23:14:37+00:00,src/vs/platform/agentHost/test/node/e2e/suites/subagentSuite.ts,modified,85.0,0.0,85.0
